CustomerID,InvoiceNumberYear,LastInvoiceMonth,LastInvoiceMonthNb,MeanLinesPerInvoice,MeanQuantityPerInvoice,MeanAmountPerInvoice,TotalAmountSpent,cluster_k
12867,7,201111,1,76.71428571428571,613.1428571428571,573.1314285714286,4011.92,7
12868,6,201106,6,17.833333333333332,154.66666666666666,267.8433333333333,1607.06,1
12871,2,201109,3,5.5,100.0,190.32,380.64,4
12872,2,201101,11,33.0,159.5,299.985,599.97,1
12873,1,201103,9,4.0,128.0,374.0,374.0,1
12875,2,201107,5,1.0,1009.5,171.61500000000004,343.2300000000001,4
12876,2,201110,2,41.5,965.0,1026.5100000000002,2053.0200000000004,0
12877,12,201112,0,12.833333333333334,98.16666666666667,127.98083333333334,1535.77,6
12878,2,201104,8,23.5,273.5,427.495,854.99,1
12879,3,201110,2,3.3333333333333335,123.33333333333333,191.07333333333335,573.22,4
12881,1,201103,9,7.0,21.0,298.0,298.0,1
12882,2,201111,1,6.5,123.0,731.52,1463.04,4
12883,4,201111,1,10.5,49.0,175.86750000000004,703.4700000000001,4
12884,1,201109,3,7.0,43.0,309.05000000000007,309.05000000000007,4
12885,3,201110,2,23.333333333333332,218.0,386.09,1158.27,4
12886,2,201110,2,41.0,385.0,689.2,1378.4,0
12888,2,201105,7,2.5,38.0,177.06,354.12,1
12890,1,201111,1,82.0,259.0,380.46999999999997,380.46999999999997,7
12891,3,201106,6,1.0,316.6666666666667,110.33333333333333,331.0,1
12893,1,201111,1,34.0,96.0,188.14,188.14,0
12895,2,201110,2,10.5,103.0,177.89999999999998,355.79999999999995,4
12897,2,201105,7,2.0,55.0,108.25,216.5,1
12901,27,201112,0,4.185185185185185,837.2962962962963,635.8407407407408,17167.7,6
12902,1,201103,9,10.0,66.0,138.68,138.68,1
12904,2,201111,1,36.0,151.0,254.78999999999996,509.5799999999999,0
12906,5,201111,1,12.6,349.8,583.9619999999999,2919.8099999999995,4
12908,1,201106,6,1.0,600.0,432.0,432.0,1
12909,5,201110,2,17.8,255.2,430.21400000000006,2151.07,4
12910,8,201111,1,9.375,211.5,384.38000000000005,3075.0400000000004,4
12912,5,201112,0,4.8,134.0,332.46000000000004,1662.3000000000002,4
12913,5,201112,0,10.0,283.8,496.726,2483.63,4
12915,2,201107,5,11.0,46.5,181.825,363.65,4
12916,4,201107,5,26.25,277.75,746.0875,2984.35,0
12917,1,201108,4,2.0,120.0,594.0,594.0,4
12919,6,201112,0,8.333333333333334,112.16666666666667,222.53166666666667,1335.19,4
12920,1,201111,1,28.0,129.0,164.23000000000002,164.23000000000002,0
12921,37,201111,1,19.27027027027027,256.2972972972973,445.1145945945946,16469.24,6
12922,1,201107,5,28.0,370.0,405.38,405.38,0
12923,1,201110,2,28.0,68.0,175.72,175.72,0
12924,4,201109,3,7.0,119.75,230.5,922.0,4
12925,2,201112,0,22.5,270.5,347.025,694.05,4
12928,5,201111,1,16.8,294.4,412.53999999999996,2062.7,4
12929,1,201102,10,7.0,36.0,102.9,102.9,1
12930,2,201109,3,12.5,126.0,207.9,415.8,4
12931,15,201111,1,5.266666666666667,1800.5333333333333,2711.1626666666657,40667.43999999999,6
12933,3,201111,1,35.333333333333336,166.33333333333334,202.51,607.53,0
12935,7,201112,0,18.428571428571427,264.7142857142857,308.6714285714285,2160.7,4
12936,4,201111,1,15.5,139.75,265.975,1063.9,4
12937,4,201111,1,30.0,251.75,376.0674999999999,1504.2699999999995,0
12938,1,201111,1,9.0,140.0,114.14,114.14,4
12939,8,201110,2,5.875,609.5,1447.7250000000001,11581.800000000001,6
12940,2,201110,2,49.5,205.5,456.7700000000001,913.5400000000002,0
12942,3,201107,5,25.0,67.66666666666667,227.9666666666666,683.8999999999999,4
12944,2,201111,1,15.0,144.5,302.255,604.51,4
12945,1,201102,10,23.0,165.0,462.95000000000005,462.95000000000005,1
12947,6,201107,5,15.666666666666666,193.33333333333334,239.5233333333333,1437.1399999999999,4
12948,7,201111,1,16.571428571428573,154.28571428571428,294.99285714285713,2064.95,4
12949,8,201111,1,26.75,296.125,519.0274999999999,4152.219999999999,0
12950,3,201112,0,7.666666666666667,460.0,614.3333333333334,1843.0,4
12951,6,201112,0,10.5,83.83333333333333,177.34500000000003,1064.0700000000002,4
12952,4,201112,0,19.75,163.25,346.9475,1387.79,4
12953,1,201111,1,17.0,84.0,329.84999999999997,329.84999999999997,4
12955,11,201112,0,16.272727272727273,331.27272727272725,430.9236363636364,4740.16,6
12956,1,201102,10,19.0,34.0,108.07,108.07,1
12957,8,201111,1,29.75,318.625,502.1925,4017.54,0
12962,2,201112,0,8.0,64.5,133.19500000000002,266.39000000000004,4
12963,8,201112,0,11.875,110.125,232.07875000000004,1856.6300000000003,4
12965,1,201109,3,109.0,283.0,771.9099999999996,771.9099999999996,7
12966,1,201111,1,10.0,75.0,160.18,160.18,4
12967,2,201100,12,9.0,203.0,804.0500000000001,1608.1000000000001,1
12968,1,201108,4,5.0,73.0,135.95,135.95,4
12970,4,201112,0,37.75,77.5,113.05999999999999,452.23999999999995,0
12971,85,201112,0,3.5647058823529414,108.28235294117647,128.63247058823526,10933.759999999997,9
12974,1,201105,7,8.0,24.0,144.8,144.8,1
12976,1,201105,7,22.0,561.0,738.6,738.6,1
12977,1,201107,5,9.0,12.0,39.24,39.24,4
12980,9,201107,5,2.2222222222222223,98.44444444444444,819.4333333333334,7374.900000000001,4
12981,2,201111,1,10.0,121.0,186.11,372.22,4
12982,1,201104,8,28.0,288.0,390.53999999999996,390.53999999999996,1
12984,1,201111,1,4.0,26.0,97.5,97.5,4
12985,2,201112,0,37.0,706.5,607.81,1215.62,0
12987,2,201109,3,14.0,109.5,279.35,558.7,4
12988,1,201102,10,92.0,136.0,535.32,535.32,7
12989,15,201112,0,4.2,194.6,457.5273333333333,6862.909999999999,6
12990,3,201111,1,4.333333333333333,66.66666666666667,136.5,409.5,4
12991,2,201111,1,15.5,202.5,251.88,503.76,4
12993,4,201111,1,6.75,60.0,103.69000000000001,414.76000000000005,4
12994,3,201112,0,20.0,152.66666666666666,320.5566666666667,961.6700000000001,4
12995,1,201109,3,3.0,108.0,211.32,211.32,4
12997,4,201111,1,14.75,166.0,306.72249999999997,1226.8899999999999,4
12999,3,201105,7,9.333333333333334,114.0,151.95999999999998,455.87999999999994,1
13000,3,201108,4,10.333333333333334,126.33333333333333,178.28333333333333,534.85,4
13001,13,201112,0,26.0,423.3076923076923,754.5323076923075,9808.919999999998,6
13002,1,201101,11,7.0,73.0,120.94999999999999,120.94999999999999,1
13003,3,201108,4,2.0,34.333333333333336,49.68333333333334,149.05,4
13004,18,201111,1,22.333333333333332,267.0,313.0594444444444,5635.07,6
13005,2,201106,6,12.0,84.0,236.95000000000002,473.90000000000003,1
13006,1,201110,2,4.0,55.0,81.57,81.57,4
13008,1,201101,11,14.0,175.0,229.47000000000003,229.47000000000003,1
13011,1,201100,12,3.0,13.0,50.550000000000004,50.550000000000004,1
13012,6,201111,1,12.0,112.0,219.45333333333335,1316.72,4
13013,13,201112,0,16.846153846153847,171.07692307692307,370.07230769230773,4810.9400000000005,6
13014,10,201111,1,10.8,90.5,344.35800000000006,3443.5800000000004,4
13015,5,201110,2,35.2,323.4,669.2559999999999,3346.2799999999993,0
13016,3,201109,3,15.666666666666666,175.66666666666666,263.2966666666666,789.8899999999999,4
13017,1,201112,0,1.0,48.0,204.0,204.0,4
13018,28,201111,1,16.357142857142858,194.10714285714286,259.9178571428571,7277.699999999999,6
13021,9,201112,0,14.555555555555555,150.22222222222223,290.70888888888885,2616.3799999999997,4
13023,2,201110,2,19.0,140.0,299.95000000000005,599.9000000000001,4
13026,5,201112,0,8.0,324.0,195.07200000000003,975.3600000000001,4
13027,6,201108,4,4.333333333333333,2880.0,1152.0,6912.0,4
13028,2,201111,1,22.5,399.0,330.65999999999997,661.3199999999999,4
13029,3,201111,1,3.3333333333333335,44.666666666666664,415.8333333333333,1247.5,4
13030,2,201111,1,49.5,197.0,399.73999999999995,799.4799999999999,0
13032,2,201110,2,35.5,187.5,505.09,1010.18,0
13033,1,201100,12,11.0,83.0,190.54999999999998,190.54999999999998,1
13034,2,201110,2,18.5,184.5,321.38500000000005,642.7700000000001,4
13035,2,201109,3,13.0,316.0,448.34000000000003,896.6800000000001,4
13037,3,201107,5,16.0,143.66666666666666,293.69,881.0699999999999,4
13038,3,201109,3,9.333333333333334,120.0,302.82,908.46,4
13040,2,201112,0,21.5,177.5,338.495,676.99,4
13043,1,201103,9,13.0,254.0,516.4200000000001,516.4200000000001,1
13044,1,201102,10,33.0,429.0,560.4700000000001,560.4700000000001,1
13045,1,201109,3,18.0,221.0,305.28,305.28,4
13046,2,201111,1,17.5,132.0,314.655,629.31,4
13047,9,201110,2,18.77777777777778,154.0,356.2322222222222,3206.09,4
13048,4,201111,1,34.0,309.5,458.9775,1835.91,0
13049,2,201110,2,7.0,134.0,328.34000000000003,656.6800000000001,4
13050,17,201111,1,23.352941176470587,219.94117647058823,338.85941176470584,5760.61,6
13052,1,201105,7,18.0,222.0,348.15000000000003,348.15000000000003,1
13055,3,201109,3,25.333333333333332,298.0,404.8033333333332,1214.4099999999996,0
13058,3,201111,1,2.6666666666666665,17.333333333333332,90.46666666666665,271.4,4
13059,1,201104,8,8.0,35.0,183.4,183.4,1
13060,1,201103,9,15.0,123.0,307.53000000000003,307.53000000000003,1
13061,1,201109,3,10.0,107.0,248.61,248.61,4
13062,1,201106,6,11.0,343.0,346.98,346.98,1
13064,4,201111,1,17.25,129.0,279.87249999999995,1119.4899999999998,4
13065,1,201100,12,14.0,74.0,205.85999999999999,205.85999999999999,1
13066,2,201111,1,23.5,160.0,215.45000000000002,430.90000000000003,4
13067,1,201109,3,15.0,32.0,115.46000000000002,115.46000000000002,4
13068,2,201111,1,1.0,100.0,172.0,344.0,4
13069,24,201112,0,16.625,233.08333333333334,165.71375,3977.13,6
13070,1,201105,7,9.0,110.0,228.8,228.8,1
13072,1,201103,9,7.0,69.0,177.14999999999998,177.14999999999998,1
13075,1,201108,4,22.0,485.0,919.61,919.61,0
13077,4,201112,0,28.0,215.75,182.31750000000002,729.2700000000001,0
13078,26,201112,0,13.653846153846153,215.92307692307693,484.16384615384607,12588.259999999998,6
13079,5,201112,0,1.2,12.4,44.02,220.10000000000002,4
13080,1,201106,6,6.0,120.0,58.08,58.08,1
13081,11,201111,1,93.0909090909091,1738.090909090909,2569.9209090909085,28269.129999999994,9
13082,9,201108,4,8.11111111111111,480.44444444444446,401.51444444444445,3613.63,4
13083,2,201112,0,9.0,93.5,151.875,303.75,4
13085,2,201107,5,8.5,69.0,160.04,320.08,4
13089,94,201112,0,19.21276595744681,328.98936170212767,615.0412765957448,57813.880000000005,9
13090,13,201112,0,11.846153846153847,174.0,684.2938461538462,8895.82,6
13091,1,201111,1,21.0,466.0,345.82,345.82,4
13092,5,201109,3,4.8,54.2,91.966,459.83,4
13093,8,201103,9,19.875,495.125,979.05875,7832.47,1
13094,12,201111,1,1.75,129.5,143.465,1721.5800000000002,4
13095,1,201109,3,6.0,144.0,74.4,74.4,4
13097,10,201111,1,41.9,235.9,597.882,5978.82,0
13098,28,201112,0,20.428571428571427,570.2857142857143,1031.5157142857145,28882.440000000006,6
13099,1,201109,3,1.0,288.0,207.35999999999999,207.35999999999999,4
13101,1,201104,8,8.0,113.0,101.18999999999998,101.18999999999998,1
13102,24,201112,0,12.541666666666666,173.91666666666666,265.13291666666663,6363.189999999999,6
13103,1,201110,2,8.0,82.0,243.94,243.94,4
13104,6,201112,0,3.3333333333333335,84.0,183.08,1098.48,4
13106,1,201107,5,1.0,18.0,76.5,76.5,4
13107,4,201110,2,14.5,323.25,382.90500000000003,1531.6200000000001,4
13108,1,201100,12,10.0,298.0,350.05999999999995,350.05999999999995,1
13109,2,201110,2,23.5,260.0,393.27000000000004,786.5400000000001,4
13110,7,201111,1,20.714285714285715,55.42857142857143,212.66714285714284,1488.6699999999998,4
13113,24,201112,0,8.083333333333334,125.33333333333333,507.5491666666665,12181.179999999997,6
13115,4,201111,1,29.75,389.25,569.57,2278.28,0
13116,1,201107,5,30.0,291.0,501.14000000000004,501.14000000000004,0
13117,8,201111,1,9.5,118.125,123.11375,984.91,4
13118,5,201111,1,15.4,78.4,225.894,1129.47,4
13120,1,201104,8,1.0,12.0,30.599999999999998,30.599999999999998,1
13121,1,201103,9,47.0,227.0,254.7299999999999,254.7299999999999,1
13122,2,201109,3,27.5,292.5,461.1950000000001,922.3900000000002,0
13124,3,201109,3,78.33333333333333,715.6666666666666,1288.7766666666669,3866.330000000001,7
13126,8,201112,0,17.25,266.25,257.03625,2056.29,4
13127,1,201109,3,15.0,127.0,259.16999999999996,259.16999999999996,4
13130,1,201109,3,2.0,32.0,64.0,64.0,4
13131,3,201111,1,14.666666666666666,149.0,357.76666666666665,1073.3,4
13132,1,201103,9,3.0,20.0,77.3,77.3,1
13133,2,201103,9,3.5,16.0,54.9,109.8,1
13134,4,201109,3,24.25,263.25,442.02,1768.08,0
13135,1,201105,7,1.0,4300.0,3096.0,3096.0,1
13136,5,201110,2,25.4,265.6,521.5219999999999,2607.6099999999997,0
13137,8,201111,1,88.0,278.25,456.30125000000004,3650.4100000000003,7
13138,6,201111,1,10.5,78.83333333333333,160.39833333333334,962.3900000000001,4
13139,7,201111,1,24.285714285714285,346.42857142857144,723.5628571428572,5064.9400000000005,0
13140,3,201108,4,15.333333333333334,62.0,141.23999999999998,423.71999999999997,4
13141,5,201109,3,27.0,309.6,477.75,2388.75,0
13142,1,201111,1,23.0,258.0,307.0899999999999,307.0899999999999,4
13144,1,201101,11,3.0,21.0,110.94999999999999,110.94999999999999,1
13145,4,201110,2,1.5,36.25,154.63,618.52,4
13146,1,201111,1,17.0,154.0,228.91,228.91,4
13147,4,201111,1,1.0,36.0,178.20000000000002,712.8000000000001,4
13148,12,201111,1,25.833333333333332,159.33333333333334,296.4425,3557.31,6
13149,4,201111,1,21.5,320.0,419.015,1676.06,4
13151,1,201102,10,74.0,363.0,1257.8700000000003,1257.8700000000003,7
13153,1,201112,0,15.0,418.0,486.22,486.22,4
13155,4,201111,1,21.25,124.25,242.93999999999994,971.7599999999998,4
13157,4,201110,2,21.5,357.75,430.80499999999995,1723.2199999999998,4
13158,4,201109,3,19.75,196.0,300.265,1201.06,4
13159,4,201112,0,30.25,264.75,359.4625,1437.85,0
13160,1,201111,1,4.0,56.0,91.8,91.8,4
13161,1,201101,11,8.0,29.0,112.75,112.75,1
13162,4,201108,4,19.25,416.25,411.87249999999995,1647.4899999999998,4
13165,2,201110,2,21.0,688.0,510.73999999999995,1021.4799999999999,4
13166,1,201103,9,41.0,216.0,417.19999999999993,417.19999999999993,1
13167,4,201111,1,16.0,193.25,194.8325,779.33,4
13168,4,201111,1,32.5,170.25,329.2725,1317.09,0
13169,2,201110,2,6.5,136.0,356.43999999999994,712.8799999999999,4
13170,1,201111,1,32.0,147.0,116.01000000000002,116.01000000000002,0
13171,3,201111,1,15.333333333333334,76.33333333333333,156.13666666666666,468.40999999999997,4
13173,2,201112,0,21.5,138.5,176.825,353.65,4
13174,3,201111,1,104.33333333333333,464.6666666666667,937.6766666666667,2813.03,7
13176,1,201110,2,72.0,453.0,492.8400000000001,492.8400000000001,7
13177,1,201110,2,17.0,91.0,282.45,282.45,4
13178,11,201111,1,24.09090909090909,324.54545454545456,520.4972727272726,5725.469999999999,6
13182,1,201110,2,11.0,201.0,121.17999999999999,121.17999999999999,4
13183,9,201112,0,10.444444444444445,245.33333333333334,439.7533333333334,3957.7800000000007,4
13184,10,201111,1,17.8,166.1,164.779,1647.79,4
13185,1,201103,9,1.0,12.0,71.4,71.4,1
13186,3,201110,2,26.333333333333332,273.3333333333333,525.2966666666666,1575.8899999999999,0
13187,1,201101,11,37.0,95.0,236.01999999999995,236.01999999999995,1
13188,1,201111,1,2.0,25.0,114.60000000000001,114.60000000000001,4
13189,2,201111,1,14.5,421.0,130.34,260.68,4
13192,2,201109,3,31.5,297.5,455.97,911.94,0
13193,1,201110,2,29.0,50.0,117.88000000000001,117.88000000000001,0
13194,1,201107,5,3.0,26.0,60.7,60.7,4
13196,4,201111,1,27.5,306.0,449.44500000000016,1797.7800000000007,0
13198,6,201111,1,37.5,441.1666666666667,565.0483333333334,3390.2900000000004,0
13199,37,201112,0,3.1621621621621623,166.78378378378378,264.56648648648644,9788.96,6
13200,4,201111,1,11.5,129.0,217.52250000000004,870.0900000000001,4
13203,4,201111,1,14.25,200.0,217.365,869.46,4
13207,2,201111,1,4.0,65.0,125.13000000000002,250.26000000000005,4
13208,5,201110,2,29.4,153.6,239.88400000000001,1199.42,0
13209,8,201111,1,40.125,531.625,736.45125,5891.61,0
13210,1,201109,3,22.0,316.0,353.47999999999996,353.47999999999996,4
13211,3,201111,1,18.666666666666668,291.3333333333333,399.14000000000004,1197.42,4
13212,3,201111,1,47.333333333333336,103.33333333333333,262.69333333333327,788.0799999999998,0
13213,5,201110,2,18.0,272.0,304.116,1520.58,4
13216,1,201103,9,5.0,297.0,333.74,333.74,1
13217,2,201108,4,1.0,59.0,68.51,137.02,4
13218,1,201108,4,5.0,88.0,62.64,62.64,4
13220,4,201109,3,5.25,49.0,204.8225,819.29,4
13221,2,201104,8,32.5,121.5,422.43000000000006,844.8600000000001,1
13223,2,201105,7,2.5,44.0,81.60000000000001,163.20000000000002,1
13224,2,201110,2,53.5,757.5,1076.4750000000004,2152.9500000000007,0
13225,7,201112,0,4.571428571428571,488.0,923.4057142857143,6463.84,4
13226,1,201103,9,16.0,80.0,108.21000000000001,108.21000000000001,1
13227,1,201105,7,9.0,99.0,257.7,257.7,1
13228,1,201109,3,2.0,200.0,358.0,358.0,4
13229,1,201104,8,10.0,63.0,160.95,160.95,1
13230,14,201112,0,43.57142857142857,110.28571428571429,197.38642857142858,2763.4100000000003,6
13232,7,201111,1,29.428571428571427,110.85714285714286,193.85714285714286,1357.0,0
13233,2,201109,3,21.5,502.0,302.56,605.12,4
13235,1,201105,7,58.0,441.0,1031.0699999999997,1031.0699999999997,7
13236,2,201111,1,18.0,208.0,372.42499999999995,744.8499999999999,4
13238,4,201111,1,7.5,74.0,170.2075,680.83,4
13239,1,201103,9,22.0,363.0,329.56,329.56,1
13240,4,201109,3,16.5,74.25,162.17499999999998,648.6999999999999,4
13242,3,201108,4,4.333333333333333,43.333333333333336,90.13333333333333,270.4,4
13243,1,201105,7,58.0,233.0,600.07,600.07,7
13244,1,201109,3,27.0,38.0,121.74000000000001,121.74000000000001,4
13245,1,201110,2,16.0,125.0,430.5,430.5,4
13246,6,201111,1,23.5,267.0,331.21666666666664,1987.3,4
13247,4,201111,1,6.25,82.0,125.27999999999999,501.11999999999995,4
13248,2,201108,4,13.0,152.5,232.83999999999997,465.67999999999995,4
13249,3,201109,3,7.666666666666667,182.0,237.13666666666668,711.4100000000001,4
13253,2,201107,5,18.0,786.0,515.2,1030.4,4
13255,2,201111,1,6.5,88.5,199.755,399.51,4
13256,1,201111,1,1.0,12540.0,0.0,0.0,4
13258,3,201111,1,12.666666666666666,95.66666666666667,232.86,698.58,4
13259,1,201110,2,87.0,132.0,292.3199999999999,292.3199999999999,7
13260,1,201110,2,8.0,142.0,557.6200000000001,557.6200000000001,4
13261,2,201103,9,4.5,105.0,472.05,944.1,1
13262,1,201103,9,11.0,125.0,200.29000000000002,200.29000000000002,1
13263,34,201112,0,49.1764705882353,140.38235294117646,218.4955882352941,7428.849999999999,6
13265,5,201110,2,18.2,350.4,421.532,2107.66,4
13266,12,201111,1,15.333333333333334,364.0833333333333,315.8908333333333,3790.69,6
13267,19,201112,0,11.0,103.21052631578948,234.5678947368421,4456.79,6
13268,9,201111,1,48.22222222222222,395.6666666666667,349.78888888888895,3148.1000000000004,0
13269,15,201112,0,21.066666666666666,234.26666666666668,356.4153333333333,5346.23,6
13270,1,201100,12,1.0,200.0,590.0,590.0,1
13271,1,201111,1,92.0,205.0,198.6599999999999,198.6599999999999,7
13272,2,201111,1,7.5,48.0,138.28,276.56,4
13273,1,201108,4,16.0,153.0,138.97999999999996,138.97999999999996,4
13276,2,201110,2,15.0,80.5,295.46500000000003,590.9300000000001,4
13277,4,201111,1,2.0,44.0,64.6,258.4,4
13278,1,201110,2,46.0,537.0,542.73,542.73,0
13279,1,201109,3,9.0,73.0,137.75,137.75,4
13280,3,201108,4,28.333333333333332,174.0,271.62,814.86,0
13282,3,201111,1,12.333333333333334,102.33333333333333,377.38000000000005,1132.14,4
13283,2,201110,2,3.5,45.0,46.83,93.66,4
13284,1,201101,11,12.0,79.0,196.15,196.15,1
13285,4,201111,1,46.75,512.75,677.2799999999999,2709.1199999999994,0
13291,1,201107,5,42.0,233.0,361.10999999999996,361.10999999999996,0
13292,2,201111,1,15.5,173.5,289.47,578.94,4
13294,2,201106,6,27.0,226.5,436.87,873.74,1
13295,1,201100,12,10.0,82.0,201.2,201.2,1
13296,1,201107,5,5.0,78.0,87.4,87.4,4
13297,4,201112,0,14.75,240.75,522.4625000000001,2089.8500000000004,4
13298,1,201112,0,2.0,96.0,360.0,360.0,4
13299,1,201103,9,5.0,30.0,142.5,142.5,1
13300,1,201106,6,20.0,203.0,371.89000000000004,371.89000000000004,1
13301,4,201108,4,20.0,85.75,150.0475,600.19,4
13302,1,201107,5,1.0,5.0,63.75,63.75,4
13304,1,201100,12,21.0,238.0,300.4199999999999,300.4199999999999,1
13305,10,201112,0,8.1,123.2,200.086,2000.8600000000001,4
13307,1,201108,4,1.0,4.0,15.0,15.0,4
13308,3,201111,1,18.0,281.0,461.83666666666676,1385.5100000000002,4
13309,5,201112,0,21.4,308.8,291.358,1456.79,4
13310,3,201111,1,23.333333333333332,194.0,367.56,1102.68,4
13311,2,201112,0,13.0,152.5,299.285,598.57,4
13313,5,201111,1,15.6,170.2,311.06399999999996,1555.32,4
13314,3,201112,0,17.0,163.0,199.8033333333333,599.41,4
13316,4,201111,1,21.75,1737.0,1494.4325,5977.73,0
13317,6,201110,2,20.0,171.5,367.6383333333333,2205.83,4
13318,3,201112,0,6.666666666666667,101.33333333333333,213.58666666666667,640.76,4
13319,26,201112,0,18.23076923076923,181.46153846153845,415.9634615384615,10815.05,6
13320,4,201109,3,25.75,267.25,374.3875,1497.55,0
13321,2,201109,3,5.5,186.0,283.67999999999995,567.3599999999999,4
13322,1,201111,1,25.0,117.0,199.48,199.48,4
13323,5,201112,0,4.2,35.0,157.57,787.8499999999999,4
13324,10,201111,1,7.5,520.5,712.1949999999999,7121.95,6
13325,1,201109,3,12.0,240.0,675.3,675.3,4
13327,8,201111,1,13.375,198.5,452.1962500000001,3617.5700000000006,4
13328,1,201101,11,17.0,680.0,1308.48,1308.48,1
13329,2,201111,1,8.0,219.5,387.9,775.8,4
13330,3,201109,3,17.666666666666668,250.33333333333334,380.31,1140.93,4
