cluster_k,CustomerID,InvoiceNumberYear,LastInvoiceMonth,LastInvoiceMonthNb,MeanLinesPerInvoice,MeanQuantityPerInvoice,MeanAmountPerInvoice,TotalAmountSpent
7,15673,4,201109,3,38.75,378.5,720.2550000000001,2881.0200000000004
7,17555,2,201111,1,53.0,174.5,241.63,483.26
3,12509,1,201102,10,6.0,54.0,158.5,158.5
0,17510,1,201111,1,20.0,214.0,308.48,308.48
0,16616,2,201111,1,16.5,185.0,250.21000000000004,500.4200000000001
2,18069,5,201111,1,93.6,261.6,404.36400000000003,2021.8200000000002
0,14441,4,201112,0,12.5,111.25,424.06,1696.24
0,15730,3,201110,2,23.333333333333332,229.66666666666666,373.6266666666667,1120.88
3,17976,1,201100,12,65.0,106.0,353.18999999999994,353.18999999999994
7,15994,1,201110,2,35.0,177.0,427.07000000000005,427.07000000000005
3,14886,1,201104,8,18.0,160.0,364.80000000000007,364.80000000000007
3,12738,1,201100,12,10.0,147.0,137.35,137.35
3,18068,1,201102,10,1.0,6.0,101.69999999999999,101.69999999999999
0,15626,2,201109,3,24.5,383.0,337.9,675.8
3,15724,2,201105,7,5.5,36.5,109.125,218.25
0,15380,5,201112,0,7.2,75.2,338.052,1690.2600000000002
7,15002,4,201108,4,28.75,215.5,410.44000000000005,1641.7600000000002
0,13265,5,201110,2,18.2,350.4,421.532,2107.66
2,16549,10,201111,1,98.1,236.5,415.46400000000006,4154.64
0,17926,2,201107,5,10.5,153.0,198.645,397.29
0,14507,6,201111,1,15.666666666666666,98.0,228.03000000000006,1368.1800000000003
3,13080,1,201106,6,6.0,120.0,58.08,58.08
0,13158,4,201109,3,19.75,196.0,300.265,1201.06
0,12603,1,201111,1,1.0,56.0,613.1999999999999,613.1999999999999
7,16141,1,201109,3,30.0,238.0,620.4,620.4
0,12729,1,201108,4,25.0,231.0,417.0100000000001,417.0100000000001
0,12708,10,201111,1,14.7,129.2,244.29100000000003,2442.9100000000003
0,17648,4,201110,2,22.75,121.75,449.375,1797.5
3,14241,1,201106,6,10.0,146.0,213.70000000000002,213.70000000000002
0,14023,2,201112,0,15.5,172.5,292.035,584.07
7,17899,1,201107,5,32.0,171.0,155.79999999999998,155.79999999999998
0,16207,1,201111,1,19.0,140.0,394.38,394.38
0,17736,2,201111,1,12.0,118.5,168.74499999999995,337.4899999999999
3,15970,1,201102,10,11.0,116.0,314.1,314.1
7,14719,5,201112,0,47.2,206.2,318.43599999999986,1592.1799999999994
3,13300,1,201106,6,20.0,203.0,371.89000000000004,371.89000000000004
7,16936,1,201111,1,57.0,173.0,262.68,262.68
0,14141,4,201112,0,10.0,88.75,228.78250000000003,915.1300000000001
0,17584,2,201112,0,17.0,223.0,613.6499999999999,1227.2999999999997
0,13188,1,201111,1,2.0,25.0,114.60000000000001,114.60000000000001
0,16268,2,201109,3,22.0,266.0,308.825,617.65
0,15198,2,201109,3,5.0,60.0,96.82,193.64
0,15254,1,201108,4,18.0,275.0,300.36000000000007,300.36000000000007
0,13394,8,201112,0,18.5,278.0,292.0375,2336.3
7,17197,1,201111,1,29.0,191.0,1013.01,1013.01
0,17788,2,201109,3,2.0,105.0,556.475,1112.95
0,16463,4,201111,1,20.25,286.75,350.6,1402.4
0,17562,7,201111,1,8.857142857142858,116.14285714285714,158.19714285714286,1107.38
0,15521,8,201110,2,21.5,215.0,348.32500000000005,2786.6000000000004
7,16609,7,201111,1,39.285714285714285,344.85714285714283,780.5371428571427,5463.759999999999
0,16153,5,201110,2,17.8,214.6,364.846,1824.23
0,15172,5,201112,0,22.0,322.2,324.81000000000006,1624.0500000000002
0,17733,2,201111,1,17.5,231.5,346.095,692.19
7,15417,1,201109,3,28.0,284.0,508.8000000000001,508.8000000000001
0,13804,7,201111,1,19.571428571428573,214.0,376.5414285714286,2635.79
0,15952,4,201111,1,22.75,99.75,201.64250000000004,806.5700000000002
0,16076,10,201112,0,12.7,136.3,217.35299999999998,2173.5299999999997
3,15705,1,201105,7,6.0,62.0,143.10000000000002,143.10000000000002
0,16432,1,201110,2,8.0,276.0,287.4,287.4
3,16913,1,201102,10,8.0,82.0,113.44000000000001,113.44000000000001
7,16556,7,201110,2,29.571428571428573,270.0,473.39857142857136,3313.7899999999995
3,16698,2,201104,8,2.5,420.0,999.0,1998.0
0,13991,6,201111,1,13.833333333333334,166.16666666666666,142.495,854.97
0,14116,5,201111,1,14.4,141.4,276.54800000000006,1382.7400000000002
6,17690,15,201111,1,17.066666666666666,118.2,317.19666666666666,4757.95
7,14592,3,201111,1,54.666666666666664,138.33333333333334,190.15333333333334,570.46
3,15460,1,201100,12,58.0,109.0,216.76,216.76
0,18255,1,201109,3,6.0,74.0,103.3,103.3
7,13141,5,201109,3,27.0,309.6,477.75,2388.75
3,13826,1,201106,6,10.0,82.0,189.5,189.5
3,13512,1,201103,9,15.0,143.0,251.20999999999998,251.20999999999998
0,17025,3,201110,2,3.0,78.33333333333333,119.25666666666666,357.77
0,14440,5,201112,0,11.0,117.6,471.53600000000006,2357.6800000000003
0,12875,2,201107,5,1.0,1009.5,171.61500000000004,343.2300000000001
0,17526,4,201112,0,4.25,70.5,229.525,918.1
0,12885,3,201110,2,23.333333333333332,218.0,386.09,1158.27
3,13120,1,201104,8,1.0,12.0,30.599999999999998,30.599999999999998
0,15467,3,201111,1,17.333333333333332,103.33333333333333,174.95999999999995,524.8799999999999
3,14889,1,201101,11,10.0,90.0,135.9,135.9
2,12752,1,201109,3,53.0,2262.0,4366.779999999999,4366.779999999999
0,12492,2,201110,2,9.0,95.0,113.605,227.21
7,13598,1,201110,2,39.0,57.0,167.4200000000001,167.4200000000001
7,16258,5,201110,2,27.0,598.8,1040.702,5203.51
2,13566,2,201110,2,88.0,287.5,437.35499999999996,874.7099999999999
0,12541,3,201111,1,16.333333333333332,225.0,280.39333333333326,841.1799999999998
3,16270,1,201100,12,54.0,688.0,1141.2399999999996,1141.2399999999996
0,17190,1,201110,2,18.0,160.0,249.74,249.74
7,14459,1,201107,5,37.0,760.0,1837.9199999999996,1837.9199999999996
0,15599,2,201111,1,26.0,359.0,380.87,761.74
0,13594,1,201110,2,26.0,359.0,396.96999999999997,396.96999999999997
7,13285,4,201111,1,46.75,512.75,677.2799999999999,2709.1199999999994
3,13033,1,201100,12,11.0,83.0,190.54999999999998,190.54999999999998
2,12484,4,201111,1,85.5,542.5,988.43,3953.72
0,13107,4,201110,2,14.5,323.25,382.90500000000003,1531.6200000000001
0,14915,2,201109,3,6.0,56.0,153.74,307.48
7,16728,4,201110,2,67.25,169.25,263.6675,1054.67
0,13470,2,201109,3,5.0,50.0,82.5,165.0
0,17647,1,201110,2,7.0,30.0,133.06,133.06
0,14659,9,201112,0,28.0,132.55555555555554,278.89222222222224,2510.03
0,15505,5,201110,2,19.0,469.6,699.4280000000001,3497.1400000000003
7,15195,1,201112,0,1.0,1404.0,3861.0,3861.0
6,14282,15,201112,0,10.4,177.86666666666667,248.62266666666667,3729.34
6,12939,8,201110,2,5.875,609.5,1447.7250000000001,11581.800000000001
0,14948,6,201111,1,10.333333333333334,110.16666666666667,177.76166666666666,1066.57
7,13838,4,201112,0,43.5,65.75,172.9325,691.73
0,12782,5,201112,0,19.4,212.0,378.784,1893.9199999999998
0,13652,3,201110,2,21.0,192.66666666666666,365.02666666666664,1095.08
3,18032,1,201101,11,5.0,42.0,73.5,73.5
0,15201,5,201109,3,13.4,236.0,239.35200000000003,1196.7600000000002
3,14231,3,201106,6,16.0,134.66666666666666,275.9866666666667,827.96
0,15121,2,201110,2,14.0,99.5,228.86,457.72
0,15419,1,201111,1,8.0,230.0,135.86,135.86
0,13240,4,201109,3,16.5,74.25,162.17499999999998,648.6999999999999
0,14112,6,201111,1,25.833333333333332,269.8333333333333,469.3916666666668,2816.350000000001
6,17858,12,201112,0,16.583333333333332,225.5,429.6383333333333,5155.66
0,13999,12,201111,1,17.333333333333332,186.91666666666666,325.1508333333334,3901.8100000000013
0,15240,5,201110,2,15.6,273.8,341.314,1706.5700000000002
0,17720,4,201111,1,12.5,144.0,298.98499999999996,1195.9399999999998
0,17235,2,201111,1,14.5,112.0,275.03,550.06
6,17850,34,201100,12,8.617647058823529,50.205882352941174,156.86029411764704,5333.249999999999
0,14075,3,201112,0,14.333333333333334,251.33333333333334,314.08666666666664,942.26
0,17164,7,201111,1,20.571428571428573,214.42857142857142,352.4785714285714,2467.35
3,17900,2,201106,6,1.0,6.5,15.0,30.0
0,16038,3,201112,0,8.666666666666666,81.33333333333333,157.26,471.78
3,17454,4,201105,7,15.25,60.75,129.3825,517.53
3,16623,1,201104,8,5.0,39.0,129.45,129.45
3,16257,1,201106,6,1.0,1.0,21.95,21.95
0,15951,2,201112,0,20.5,156.5,354.1099999999999,708.2199999999998
0,13520,6,201110,2,14.333333333333334,271.5,494.625,2967.75
0,13889,1,201109,3,15.0,146.0,416.9,416.9
0,17163,2,201111,1,2.5,33.0,146.55,293.1
0,17579,3,201112,0,16.666666666666668,86.0,149.63333333333333,448.9
0,14970,4,201110,2,8.5,62.5,398.015,1592.06
0,15168,1,201111,1,5.0,52.0,106.56,106.56
0,14901,9,201111,1,10.555555555555555,73.33333333333333,157.63777777777773,1418.7399999999996
0,13233,2,201109,3,21.5,502.0,302.56,605.12
7,17700,4,201111,1,35.25,316.0,629.685,2518.74
0,16784,1,201111,1,3.0,24.0,107.6,107.6
3,14351,1,201106,6,1.0,12.0,51.0,51.0
0,16789,1,201112,0,5.0,32.0,80.8,80.8
0,12702,1,201111,1,11.0,52.0,201.0,201.0
0,18024,2,201107,5,10.0,74.0,118.38999999999999,236.77999999999997
0,16748,5,201111,1,13.8,176.0,303.18,1515.9
0,12584,8,201112,0,10.75,49.0,255.15,2041.2
0,12348,4,201109,3,6.75,583.0,359.31,1437.24
7,16399,2,201111,1,36.0,123.0,203.385,406.77
7,14837,4,201109,3,27.0,359.0,412.375,1649.5
0,12633,4,201110,2,24.0,284.75,477.2950000000001,1909.1800000000003
0,15864,6,201111,1,3.1666666666666665,174.66666666666666,297.28000000000003,1783.6800000000003
0,13590,6,201111,1,14.5,308.0,330.31999999999994,1981.9199999999996
3,15167,1,201101,11,41.0,67.0,162.99999999999997,162.99999999999997
7,16245,3,201111,1,29.333333333333332,337.0,453.7366666666667,1361.21
7,17623,1,201111,1,33.0,265.0,527.05,527.05
2,17625,4,201111,1,78.75,299.5,511.74999999999994,2046.9999999999998
0,12726,7,201111,1,16.714285714285715,447.42857142857144,344.4428571428572,2411.1000000000004
7,16780,2,201108,4,30.0,135.5,212.59499999999997,425.18999999999994
0,18094,7,201109,3,10.0,359.7142857142857,431.0428571428571,3017.2999999999997
6,13340,7,201110,2,19.142857142857142,824.2857142857143,1533.7828571428577,10736.480000000003
0,12710,3,201109,3,24.666666666666668,281.3333333333333,341.0066666666668,1023.0200000000003
0,17373,4,201110,2,14.25,102.0,161.73,646.92
0,16498,2,201107,5,7.5,22.5,50.48500000000001,100.97000000000001
0,15608,4,201111,1,15.0,178.5,273.42,1093.68
6,18172,20,201111,1,9.45,159.2,378.08400000000006,7561.680000000001
3,12725,1,201100,12,23.0,162.0,371.79999999999995,371.79999999999995
0,14421,2,201110,2,13.5,182.5,406.55499999999995,813.1099999999999
0,13782,6,201111,1,19.166666666666668,61.833333333333336,152.0,912.0
0,14257,5,201110,2,21.2,336.4,619.9440000000001,3099.7200000000003
6,15856,27,201112,0,23.703703703703702,405.5925925925926,601.905925925926,16251.460000000001
3,17446,2,201106,6,4.5,99.0,60.45,120.9
7,17832,1,201110,2,61.0,208.0,155.3700000000001,155.3700000000001
7,16495,3,201112,0,32.333333333333336,112.33333333333333,228.13666666666663,684.4099999999999
3,15279,1,201100,12,19.0,189.0,290.51,290.51
0,12553,10,201112,0,17.9,190.3,324.19800000000004,3241.9800000000005
0,17415,1,201109,3,14.0,114.0,507.8399999999999,507.8399999999999
7,14171,1,201109,3,58.0,167.0,363.78999999999996,363.78999999999996
0,12906,5,201111,1,12.6,349.8,583.9619999999999,2919.8099999999995
7,14704,7,201111,1,58.857142857142854,153.42857142857142,216.36714285714285,1514.57
3,13716,1,201103,9,21.0,138.0,138.28,138.28
7,17169,2,201110,2,27.0,263.0,417.89,835.78
3,15316,1,201101,11,1.0,100.0,165.0,165.0
3,16647,2,201106,6,7.0,73.0,107.03,214.06
0,15432,1,201111,1,10.0,65.0,171.19,171.19
0,15045,2,201107,5,5.5,53.0,316.83,633.66
0,14251,5,201112,0,15.6,334.8,575.9400000000002,2879.7000000000007
0,16182,4,201109,3,7.0,947.75,1654.4125,6617.65
2,12397,2,201111,1,62.0,625.0,1107.4499999999998,2214.8999999999996
0,12448,1,201110,2,21.0,240.0,365.4500000000001,365.4500000000001
6,16333,22,201112,0,2.0454545454545454,1462.909090909091,1210.309090909091,26626.800000000003
7,18034,2,201111,1,56.0,280.5,211.43999999999997,422.87999999999994
3,13398,1,201105,7,26.0,281.0,457.3400000000001,457.3400000000001
3,17889,2,201105,7,10.5,39.5,101.935,203.87
0,17750,9,201112,0,21.22222222222222,434.0,197.92,1781.28
3,16526,1,201106,6,15.0,106.0,290.35999999999996,290.35999999999996
7,13975,6,201111,1,56.166666666666664,288.3333333333333,420.4966666666666,2522.9799999999996
0,14912,2,201111,1,13.5,485.5,433.92499999999995,867.8499999999999
0,14868,8,201112,0,18.0,175.625,369.19874999999996,2953.5899999999997
0,12994,3,201112,0,20.0,152.66666666666666,320.5566666666667,961.6700000000001
0,17747,1,201108,4,1.0,12.0,71.4,71.4
3,13121,1,201103,9,47.0,227.0,254.7299999999999,254.7299999999999
7,17081,2,201111,1,32.0,39.0,145.07999999999998,290.15999999999997
0,16670,10,201111,1,24.8,253.8,404.62,4046.2000000000003
0,12679,4,201110,2,10.75,134.25,233.85500000000008,935.4200000000003
0,14687,1,201108,4,15.0,470.0,628.3799999999999,628.3799999999999
7,13075,1,201108,4,22.0,485.0,919.61,919.61
0,13995,5,201111,1,17.0,173.4,276.698,1383.49
2,16595,1,201110,2,85.0,335.0,360.1600000000003,360.1600000000003
7,13280,3,201108,4,28.333333333333332,174.0,271.62,814.86
0,12684,6,201112,0,16.333333333333332,328.8333333333333,345.605,2073.63
0,14467,4,201111,1,22.5,69.5,149.69,598.76
0,12504,1,201111,1,2.0,48.0,60.0,60.0
0,14284,2,201111,1,16.0,80.5,297.625,595.25
0,12465,2,201111,1,22.5,237.5,341.095,682.19
0,18174,1,201112,0,1.0,50.0,104.0,104.0
7,14052,1,201111,1,56.0,89.0,225.35999999999993,225.35999999999993
3,17409,2,201106,6,6.5,52.5,385.92500000000007,771.8500000000001
0,14064,5,201111,1,15.8,356.4,269.248,1346.24
0,16232,4,201110,2,9.25,137.5,247.72,990.88
0,18001,2,201111,1,29.0,181.5,208.615,417.23
0,16311,2,201111,1,18.5,197.0,308.13,616.26
2,15531,2,201112,0,114.0,552.5,1003.7200000000001,2007.4400000000003
0,13091,1,201111,1,21.0,466.0,345.82,345.82
2,15098,2,201106,6,1.0,30.5,19809.75,39619.5
3,16048,2,201100,12,4.0,72.0,128.22000000000003,256.44000000000005
7,17528,8,201112,0,31.625,267.25,453.5625,3628.5
2,17914,1,201112,0,80.0,473.0,336.4299999999999,336.4299999999999
7,15398,2,201111,1,36.5,384.5,672.765,1345.53
0,14541,8,201110,2,13.875,80.875,182.70625,1461.65
0,13503,1,201109,3,17.0,248.0,216.84999999999997,216.84999999999997
0,12984,1,201111,1,4.0,26.0,97.5,97.5
0,14205,2,201111,1,10.5,84.0,209.65000000000003,419.30000000000007
7,15341,1,201109,3,17.0,812.0,2020.52,2020.52
0,17552,4,201110,2,12.25,179.75,232.60250000000002,930.4100000000001
0,16933,2,201112,0,21.5,142.5,279.14000000000004,558.2800000000001
0,16122,4,201109,3,9.5,282.0,171.10500000000002,684.4200000000001
3,12785,1,201100,12,13.0,129.0,255.95,255.95
3,15047,1,201103,9,22.0,222.0,343.62,343.62
2,18022,1,201111,1,191.0,736.0,668.1100000000002,668.1100000000002
0,13844,1,201111,1,20.0,196.0,361.62,361.62
3,12652,1,201101,11,47.0,498.0,793.9799999999998,793.9799999999998
0,13305,10,201112,0,8.1,123.2,200.086,2000.8600000000001
7,14577,4,201111,1,30.75,88.25,214.92749999999998,859.7099999999999
7,12949,8,201111,1,26.75,296.125,519.0274999999999,4152.219999999999
3,13216,1,201103,9,5.0,297.0,333.74,333.74
3,13508,1,201104,8,12.0,24.0,110.97,110.97
0,14715,4,201111,1,17.75,130.25,216.84499999999997,867.3799999999999
0,12879,3,201110,2,3.3333333333333335,123.33333333333333,191.07333333333335,573.22
6,16525,26,201112,0,6.384615384615385,249.73076923076923,457.52192307692314,11895.570000000002
6,14944,12,201111,1,14.083333333333334,234.08333333333334,490.4125000000001,5884.950000000001
0,13350,2,201111,1,18.5,142.0,414.58500000000004,829.1700000000001
0,13117,8,201111,1,9.5,118.125,123.11375,984.91
6,14895,20,201112,0,24.8,241.9,555.1755,11103.51
0,12641,1,201108,4,9.0,71.0,145.9,145.9
2,15769,26,201112,0,4.346153846153846,1063.8461538461538,1994.8353846153846,51865.72
3,14206,1,201104,8,20.0,276.0,328.1599999999999,328.1599999999999
6,16705,20,201112,0,13.45,273.7,701.0545,14021.089999999998
0,12833,1,201107,5,24.0,156.0,417.37999999999994,417.37999999999994
0,12422,3,201109,3,12.666666666666666,122.33333333333333,227.85333333333332,683.56
0,14623,5,201111,1,26.4,81.0,172.93400000000003,864.6700000000001
0,15468,2,201110,2,12.0,77.5,233.75499999999997,467.50999999999993
0,15247,1,201108,4,6.0,160.0,356.0,356.0
2,15472,1,201108,4,76.0,251.0,371.56,371.56
7,15763,2,201111,1,30.0,134.5,530.7099999999999,1061.4199999999998
3,18250,1,201102,10,21.0,199.0,349.27000000000004,349.27000000000004
3,16217,2,201104,8,6.0,38.5,133.22500000000002,266.45000000000005
7,17290,2,201112,0,51.0,202.0,262.61999999999995,525.2399999999999
3,12591,1,201101,11,25.0,225.0,368.84999999999985,368.84999999999985
0,12968,1,201108,4,5.0,73.0,135.95,135.95
7,17160,6,201111,1,38.166666666666664,476.0,586.3383333333335,3518.0300000000007
2,16464,3,201111,1,78.66666666666667,321.0,438.22666666666663,1314.6799999999998
6,12621,20,201112,0,22.3,367.25,618.3035,12366.07
7,16386,2,201111,1,44.0,112.0,158.6,317.2
0,12884,1,201109,3,7.0,43.0,309.05000000000007,309.05000000000007
0,17848,9,201109,3,5.666666666666667,44.22222222222222,100.13333333333335,901.2000000000002
0,18188,3,201111,1,23.666666666666668,389.3333333333333,667.0133333333332,2001.0399999999997
0,13148,12,201111,1,25.833333333333332,159.33333333333334,296.4425,3557.31
0,17157,2,201112,0,6.5,86.0,159.5,319.0
0,12612,1,201109,3,18.0,260.0,668.0400000000001,668.0400000000001
7,14390,9,201111,1,31.444444444444443,236.33333333333334,511.8522222222222,4606.67
0,16451,1,201109,3,14.0,120.0,266.97,266.97
0,17656,5,201109,3,16.4,279.8,334.938,1674.69
7,15164,3,201110,2,34.333333333333336,120.0,281.0166666666666,843.0499999999998
3,14697,2,201105,7,11.0,90.5,94.305,188.61
0,14841,6,201110,2,23.0,296.3333333333333,549.2933333333333,3295.7599999999998
3,17507,2,201103,9,44.0,179.5,302.78999999999996,605.5799999999999
0,18101,2,201111,1,20.5,44.0,111.82499999999999,223.64999999999998
6,15194,15,201112,0,20.6,379.4,506.0886666666667,7591.330000000001
0,16043,4,201111,1,9.75,125.75,193.4975,773.99
0,15664,1,201110,2,17.0,157.0,386.43,386.43
0,13055,3,201109,3,25.333333333333332,298.0,404.8033333333332,1214.4099999999996
0,15449,3,201111,1,20.0,270.6666666666667,324.8399999999999,974.5199999999998
3,12852,1,201102,10,17.0,149.0,311.54999999999995,311.54999999999995
3,16765,1,201102,10,1.0,4.0,34.0,34.0
0,17663,7,201111,1,12.285714285714286,113.85714285714286,257.5585714285715,1802.9100000000003
7,13569,2,201111,1,42.0,81.5,186.125,372.25
0,16430,1,201110,2,6.0,103.0,300.85,300.85
3,18009,1,201104,8,32.0,126.0,257.34000000000003,257.34000000000003
0,15117,4,201111,1,19.5,486.75,387.5324999999999,1550.1299999999997
0,12427,3,201111,1,9.0,79.33333333333333,213.10666666666668,639.32
7,13654,6,201110,2,27.666666666666668,363.6666666666667,451.2216666666666,2707.3299999999995
3,14162,2,201106,6,12.5,71.0,144.68,289.36
3,15535,3,201106,6,24.666666666666668,43.666666666666664,171.39999999999998,514.1999999999999
0,12828,6,201112,0,9.333333333333334,82.33333333333333,169.785,1018.7099999999999
0,17004,2,201110,2,22.0,409.5,706.4699999999998,1412.9399999999996
3,13841,1,201104,8,1.0,100.0,85.0,85.0
2,14081,2,201102,10,75.5,297.0,457.3099999999999,914.6199999999998
0,18016,5,201111,1,24.6,205.8,296.712,1483.56
3,18120,1,201105,7,17.0,31.0,111.14999999999999,111.14999999999999
3,13043,1,201103,9,13.0,254.0,516.4200000000001,516.4200000000001
0,17705,9,201112,0,11.333333333333334,106.77777777777777,200.94666666666666,1808.52
0,15829,2,201109,3,25.5,498.0,318.07000000000005,636.1400000000001
0,13311,2,201112,0,13.0,152.5,299.285,598.57
0,13933,2,201108,4,11.5,102.5,304.395,608.79
0,17135,7,201111,1,7.428571428571429,174.85714285714286,162.81857142857143,1139.73
0,16482,1,201111,1,18.0,346.0,220.61999999999998,220.61999999999998
7,17921,4,201110,2,36.25,107.5,206.62999999999994,826.5199999999998
7,12689,2,201111,1,35.0,311.0,569.8050000000002,1139.6100000000004
0,14515,6,201111,1,16.833333333333332,189.0,350.34833333333336,2102.09
7,13235,1,201105,7,58.0,441.0,1031.0699999999997,1031.0699999999997
3,13304,1,201100,12,21.0,238.0,300.4199999999999,300.4199999999999
0,16761,1,201109,3,13.0,341.0,316.61999999999995,316.61999999999995
3,14689,1,201105,7,13.0,76.0,112.80000000000001,112.80000000000001
6,17706,17,201112,0,22.058823529411764,225.94117647058823,595.5241176470588,10123.91
0,14897,4,201112,0,13.75,117.0,341.595,1366.38
0,17947,1,201111,1,9.0,168.0,176.68,176.68
3,14256,2,201103,9,26.0,205.0,467.53,935.06
0,18044,10,201112,0,12.7,103.3,208.85999999999999,2088.6
0,12528,6,201111,1,14.333333333333334,123.33333333333333,274.2466666666666,1645.4799999999998
0,16730,3,201110,2,26.666666666666668,299.3333333333333,234.26333333333332,702.79
2,15861,7,201111,1,77.85714285714286,363.2857142857143,428.6228571428571,3000.3599999999997
0,13029,3,201111,1,3.3333333333333335,44.666666666666664,415.8333333333333,1247.5
2,13422,1,201110,2,127.0,1326.0,2626.3000000000006,2626.3000000000006
3,12818,1,201103,9,13.0,920.0,1182.08,1182.08
7,12597,4,201111,1,49.25,542.5,774.0550000000003,3096.220000000001
2,14179,2,201110,2,82.5,165.0,359.8899999999999,719.7799999999997
3,12580,1,201104,8,23.0,236.0,379.7,379.7
0,16593,3,201110,2,9.0,38.666666666666664,110.00999999999999,330.03
3,15204,1,201100,12,9.0,258.0,316.58000000000004,316.58000000000004
0,12778,6,201111,1,7.333333333333333,136.16666666666666,115.53833333333334,693.23
3,15119,1,201104,8,14.0,88.0,266.4,266.4
0,14100,1,201107,5,26.0,64.0,194.9,194.9
0,12980,9,201107,5,2.2222222222222223,98.44444444444444,819.4333333333334,7374.900000000001
3,17212,1,201103,9,4.0,147.0,226.85,226.85
0,13791,2,201108,4,5.5,600.0,758.0,1516.0
0,14883,6,201111,1,8.833333333333334,131.66666666666666,126.93166666666667,761.59
3,16230,2,201106,6,17.5,182.5,271.015,542.03
7,13642,1,201105,7,66.0,173.0,354.7999999999999,354.7999999999999
0,16807,3,201107,5,22.333333333333332,259.3333333333333,373.8633333333333,1121.59
7,15021,9,201112,0,52.0,93.66666666666667,209.53111111111107,1885.7799999999997
7,18204,3,201109,3,66.0,399.3333333333333,659.7666666666665,1979.2999999999997
7,16053,2,201111,1,42.0,896.5,755.9749999999998,1511.9499999999996
0,16848,1,201110,2,14.0,182.0,281.42,281.42
3,17408,1,201106,6,2.0,3.0,32.65,32.65
2,13259,1,201110,2,87.0,132.0,292.3199999999999,292.3199999999999
3,15171,1,201101,11,3.0,190.0,1034.5,1034.5
0,12987,2,201109,3,14.0,109.5,279.35,558.7
0,12571,2,201110,2,17.0,261.5,259.805,519.61
7,14418,3,201112,0,41.333333333333336,570.3333333333334,645.75,1937.25
3,12564,1,201103,9,20.0,130.0,402.9000000000001,402.9000000000001
7,16104,1,201110,2,29.0,123.0,302.36,302.36
0,14788,2,201112,0,15.0,210.5,339.72,679.44
0,12962,2,201112,0,8.0,64.5,133.19500000000002,266.39000000000004
0,15244,2,201110,2,17.0,202.5,315.785,631.57
3,14037,2,201106,6,14.0,23.0,73.60000000000002,147.20000000000005
3,14195,2,201105,7,3.5,380.0,505.99999999999994,1011.9999999999999
7,17313,1,201111,1,24.0,1402.0,2328.8399999999997,2328.8399999999997
3,14148,1,201104,8,3.0,16.0,157.2,157.2
7,13015,5,201110,2,35.2,323.4,669.2559999999999,3346.2799999999993
0,16106,1,201110,2,6.0,74.0,108.38,108.38
0,17824,1,201110,2,13.0,408.0,298.4,298.4
3,16721,1,201103,9,37.0,172.0,292.46999999999997,292.46999999999997
0,12648,1,201107,5,20.0,159.0,300.05,300.05
0,16177,1,201110,2,15.0,95.0,331.95,331.95
0,13483,1,201110,2,10.0,160.0,140.34000000000003,140.34000000000003
0,14067,2,201110,2,26.0,180.5,187.35000000000002,374.70000000000005
7,18033,1,201110,2,34.0,253.0,97.97000000000004,97.97000000000004
0,17330,2,201111,1,3.0,60.0,181.95,363.9
7,16085,5,201111,1,33.4,127.2,196.30200000000002,981.5100000000001
0,17852,2,201111,1,12.0,26.5,57.17,114.34
3,18281,1,201106,6,7.0,54.0,80.82,80.82
3,14082,1,201100,12,29.0,110.0,182.24999999999997,182.24999999999997
0,13021,9,201112,0,14.555555555555555,150.22222222222223,290.70888888888885,2616.3799999999997
0,17440,3,201107,5,1.6666666666666667,82.0,62.13999999999999,186.42
0,14406,1,201108,4,8.0,77.0,156.75,156.75
0,16215,1,201109,3,14.0,104.0,242.35000000000002,242.35000000000002
3,15412,1,201106,6,10.0,108.0,190.53000000000003,190.53000000000003
0,13552,12,201110,2,8.916666666666666,116.91666666666667,302.86416666666673,3634.370000000001
7,14923,1,201110,2,44.0,418.0,749.0999999999998,749.0999999999998
3,18185,1,201104,8,17.0,183.0,304.25,304.25
3,16117,1,201106,6,30.0,130.0,232.21,232.21
0,15007,1,201107,5,12.0,69.0,156.91000000000003,156.91000000000003
0,13700,10,201111,1,19.7,230.4,226.51200000000003,2265.1200000000003
3,12873,1,201103,9,4.0,128.0,374.0,374.0
0,14673,5,201112,0,14.8,200.8,347.28,1736.3999999999999
0,18205,2,201111,1,16.0,96.0,258.67999999999995,517.3599999999999
0,15807,3,201110,2,16.0,143.33333333333334,301.29999999999995,903.8999999999999
2,13176,1,201110,2,72.0,453.0,492.8400000000001,492.8400000000001
7,18143,2,201108,4,30.5,285.0,500.0799999999999,1000.1599999999999
7,17769,10,201111,1,30.8,185.8,397.55799999999994,3975.5799999999995
0,16091,2,201107,5,9.0,77.0,157.53,315.06
0,18037,6,201107,5,3.1666666666666665,3.3333333333333335,11.67,70.02
3,12622,1,201104,8,10.0,68.0,162.09999999999997,162.09999999999997
7,15122,3,201108,4,27.333333333333332,266.6666666666667,544.5933333333334,1633.78
0,13994,6,201112,0,25.833333333333332,156.66666666666666,385.5233333333333,2313.14
0,15132,5,201111,1,10.4,135.8,195.586,977.9300000000001
7,16520,3,201106,6,51.666666666666664,185.66666666666666,345.5399999999999,1036.6199999999997
0,15942,1,201107,5,14.0,232.0,337.43999999999994,337.43999999999994
3,18176,1,201100,12,29.0,281.0,454.84999999999997,454.84999999999997
