cluster_k,CustomerID,InvoiceNumberYear,LastInvoiceMonth,LastInvoiceMonthNb,MeanLinesPerInvoice,MeanQuantityPerInvoice,MeanAmountPerInvoice,TotalAmountSpent
1,13159,4,201112,0,30.25,264.75,359.4625,1437.85
0,13160,1,201111,1,4.0,56.0,91.8,91.8
7,13161,1,201101,11,8.0,29.0,112.75,112.75
1,13165,2,201110,2,21.0,688.0,510.73999999999995,1021.4799999999999
7,13166,1,201103,9,41.0,216.0,417.19999999999993,417.19999999999993
6,13167,4,201111,1,16.0,193.25,194.8325,779.33
1,13168,4,201111,1,32.5,170.25,329.2725,1317.09
4,13169,2,201110,2,6.5,136.0,356.43999999999994,712.8799999999999
0,13170,1,201111,1,32.0,147.0,116.01000000000002,116.01000000000002
6,13171,3,201111,1,15.333333333333334,76.33333333333333,156.13666666666666,468.40999999999997
0,13173,2,201112,0,21.5,138.5,176.825,353.65
2,13176,1,201110,2,72.0,453.0,492.8400000000001,492.8400000000001
0,13177,1,201110,2,17.0,91.0,282.45,282.45
0,13182,1,201110,2,11.0,201.0,121.17999999999999,121.17999999999999
7,13185,1,201103,9,1.0,12.0,71.4,71.4
1,13186,3,201110,2,26.333333333333332,273.3333333333333,525.2966666666666,1575.8899999999999
7,13187,1,201101,11,37.0,95.0,236.01999999999995,236.01999999999995
0,13188,1,201111,1,2.0,25.0,114.60000000000001,114.60000000000001
0,13189,2,201111,1,14.5,421.0,130.34,260.68
1,13192,2,201109,3,31.5,297.5,455.97,911.94
0,13193,1,201110,2,29.0,50.0,117.88000000000001,117.88000000000001
0,13194,1,201107,5,3.0,26.0,60.7,60.7
6,13200,4,201111,1,11.5,129.0,217.52250000000004,870.0900000000001
6,13203,4,201111,1,14.25,200.0,217.365,869.46
0,13207,2,201111,1,4.0,65.0,125.13000000000002,250.26000000000005
3,13208,5,201110,2,29.4,153.6,239.88400000000001,1199.42
4,13210,1,201109,3,22.0,316.0,353.47999999999996,353.47999999999996
1,13211,3,201111,1,18.666666666666668,291.3333333333333,399.14000000000004,1197.42
2,13212,3,201111,1,47.333333333333336,103.33333333333333,262.69333333333327,788.0799999999998
3,13213,5,201110,2,18.0,272.0,304.116,1520.58
7,13216,1,201103,9,5.0,297.0,333.74,333.74
0,13217,2,201108,4,1.0,59.0,68.51,137.02
0,13218,1,201108,4,5.0,88.0,62.64,62.64
6,13220,4,201109,3,5.25,49.0,204.8225,819.29
4,13221,2,201104,8,32.5,121.5,422.43000000000006,844.8600000000001
7,13223,2,201105,7,2.5,44.0,81.60000000000001,163.20000000000002
7,13226,1,201103,9,16.0,80.0,108.21000000000001,108.21000000000001
7,13227,1,201105,7,9.0,99.0,257.7,257.7
4,13228,1,201109,3,2.0,200.0,358.0,358.0
7,13229,1,201104,8,10.0,63.0,160.95,160.95
3,13232,7,201111,1,29.428571428571427,110.85714285714286,193.85714285714286,1357.0
4,13233,2,201109,3,21.5,502.0,302.56,605.12
5,13235,1,201105,7,58.0,441.0,1031.0699999999997,1031.0699999999997
4,13236,2,201111,1,18.0,208.0,372.42499999999995,744.8499999999999
6,13238,4,201111,1,7.5,74.0,170.2075,680.83
7,13239,1,201103,9,22.0,363.0,329.56,329.56
6,13240,4,201109,3,16.5,74.25,162.17499999999998,648.6999999999999
0,13242,3,201108,4,4.333333333333333,43.333333333333336,90.13333333333333,270.4
2,13243,1,201105,7,58.0,233.0,600.07,600.07
0,13244,1,201109,3,27.0,38.0,121.74000000000001,121.74000000000001
4,13245,1,201110,2,16.0,125.0,430.5,430.5
6,13247,4,201111,1,6.25,82.0,125.27999999999999,501.11999999999995
0,13248,2,201108,4,13.0,152.5,232.83999999999997,465.67999999999995
6,13249,3,201109,3,7.666666666666667,182.0,237.13666666666668,711.4100000000001
1,13253,2,201107,5,18.0,786.0,515.2,1030.4
0,13255,2,201111,1,6.5,88.5,199.755,399.51
0,13256,1,201111,1,1.0,12540.0,0.0,0.0
6,13258,3,201111,1,12.666666666666666,95.66666666666667,232.86,698.58
2,13259,1,201110,2,87.0,132.0,292.3199999999999,292.3199999999999
4,13260,1,201110,2,8.0,142.0,557.6200000000001,557.6200000000001
7,13261,2,201103,9,4.5,105.0,472.05,944.1
7,13262,1,201103,9,11.0,125.0,200.29000000000002,200.29000000000002
7,13270,1,201100,12,1.0,200.0,590.0,590.0
2,13271,1,201111,1,92.0,205.0,198.6599999999999,198.6599999999999
0,13272,2,201111,1,7.5,48.0,138.28,276.56
0,13273,1,201108,4,16.0,153.0,138.97999999999996,138.97999999999996
4,13276,2,201110,2,15.0,80.5,295.46500000000003,590.9300000000001
6,13277,4,201111,1,2.0,44.0,64.6,258.4
4,13278,1,201110,2,46.0,537.0,542.73,542.73
0,13279,1,201109,3,9.0,73.0,137.75,137.75
6,13280,3,201108,4,28.333333333333332,174.0,271.62,814.86
1,13282,3,201111,1,12.333333333333334,102.33333333333333,377.38000000000005,1132.14
0,13283,2,201110,2,3.5,45.0,46.83,93.66
7,13284,1,201101,11,12.0,79.0,196.15,196.15
4,13291,1,201107,5,42.0,233.0,361.10999999999996,361.10999999999996
4,13292,2,201111,1,15.5,173.5,289.47,578.94
4,13294,2,201106,6,27.0,226.5,436.87,873.74
7,13295,1,201100,12,10.0,82.0,201.2,201.2
0,13296,1,201107,5,5.0,78.0,87.4,87.4
4,13298,1,201112,0,2.0,96.0,360.0,360.0
7,13299,1,201103,9,5.0,30.0,142.5,142.5
4,13300,1,201106,6,20.0,203.0,371.89000000000004,371.89000000000004
6,13301,4,201108,4,20.0,85.75,150.0475,600.19
0,13302,1,201107,5,1.0,5.0,63.75,63.75
7,13304,1,201100,12,21.0,238.0,300.4199999999999,300.4199999999999
0,13307,1,201108,4,1.0,4.0,15.0,15.0
1,13308,3,201111,1,18.0,281.0,461.83666666666676,1385.5100000000002
3,13309,5,201112,0,21.4,308.8,291.358,1456.79
1,13310,3,201111,1,23.333333333333332,194.0,367.56,1102.68
4,13311,2,201112,0,13.0,152.5,299.285,598.57
3,13313,5,201111,1,15.6,170.2,311.06399999999996,1555.32
6,13314,3,201112,0,17.0,163.0,199.8033333333333,599.41
6,13318,3,201112,0,6.666666666666667,101.33333333333333,213.58666666666667,640.76
1,13320,4,201109,3,25.75,267.25,374.3875,1497.55
4,13321,2,201109,3,5.5,186.0,283.67999999999995,567.3599999999999
0,13322,1,201111,1,25.0,117.0,199.48,199.48
6,13323,5,201112,0,4.2,35.0,157.57,787.8499999999999
4,13325,1,201109,3,12.0,240.0,675.3,675.3
5,13328,1,201101,11,17.0,680.0,1308.48,1308.48
4,13329,2,201111,1,8.0,219.5,387.9,775.8
1,13330,3,201109,3,17.666666666666668,250.33333333333334,380.31,1140.93
4,13332,1,201111,1,21.0,179.0,350.9,350.9
5,13336,1,201109,3,51.0,559.0,795.12,795.12
4,13338,1,201107,5,17.0,254.0,422.02,422.02
5,13339,1,201105,7,54.0,326.0,860.1200000000002,860.1200000000002
5,13341,1,201103,9,42.0,301.0,775.8499999999999,775.8499999999999
7,13343,1,201106,6,15.0,125.0,253.93,253.93
7,13345,1,201102,10,19.0,140.0,339.5,339.5
0,13347,1,201109,3,7.0,204.0,291.36,291.36
0,13348,1,201110,2,14.0,136.0,233.76,233.76
0,13349,1,201111,1,15.0,224.0,197.31999999999996,197.31999999999996
4,13350,2,201111,1,18.5,142.0,414.58500000000004,829.1700000000001
4,13351,1,201110,2,15.0,116.0,323.94,323.94
4,13352,1,201110,2,23.0,320.0,347.9800000000001,347.9800000000001
5,13354,1,201109,3,51.0,604.0,743.5300000000003,743.5300000000003
4,13355,1,201108,4,32.0,314.0,674.7,674.7
5,13356,1,201109,3,42.0,325.0,768.2400000000001,768.2400000000001
2,13357,1,201103,9,90.0,322.0,609.9500000000002,609.9500000000002
7,13358,1,201103,9,28.0,284.0,389.03000000000003,389.03000000000003
4,13359,1,201110,2,22.0,160.0,389.55999999999995,389.55999999999995
1,13363,2,201111,1,29.0,354.0,446.25,892.5
0,13366,1,201110,2,1.0,144.0,56.160000000000004,56.160000000000004
7,13368,2,201103,9,14.0,163.0,286.7,573.4
7,13369,1,201100,12,11.0,142.0,231.38,231.38
5,13370,1,201100,12,38.0,341.0,737.8700000000002,737.8700000000002
4,13372,1,201109,3,22.0,158.0,328.64,328.64
5,13375,1,201109,3,37.0,442.0,778.6499999999997,778.6499999999997
6,13376,3,201109,3,16.666666666666668,163.33333333333334,289.92,869.76
6,13379,3,201111,1,32.333333333333336,200.33333333333334,190.85333333333335,572.5600000000001
7,13382,1,201103,9,15.0,131.0,222.99,222.99
7,13385,1,201101,11,35.0,281.0,534.5700000000002,534.5700000000002
4,13388,2,201107,5,17.0,140.5,313.575,627.15
6,13389,3,201111,1,17.0,143.0,265.9866666666667,797.96
4,13390,1,201109,3,13.0,224.0,544.0799999999999,544.0799999999999
7,13391,1,201105,7,1.0,4.0,59.8,59.8
7,13395,1,201106,6,21.0,336.0,307.72,307.72
1,13396,2,201111,1,21.0,298.5,672.3199999999999,1344.6399999999999
3,13397,5,201109,3,7.6,86.0,308.826,1544.13
4,13398,1,201105,7,26.0,281.0,457.3400000000001,457.3400000000001
4,13402,2,201108,4,19.5,239.5,310.615,621.23
0,13403,1,201111,1,3.0,44.0,75.0,75.0
0,13404,2,201112,0,5.5,55.5,126.24499999999999,252.48999999999998
7,13405,2,201105,7,12.5,81.5,278.725,557.45
3,13410,5,201111,1,5.6,103.6,200.612,1003.06
0,13411,1,201108,4,18.0,72.0,213.55000000000004,213.55000000000004
1,13414,3,201107,5,8.0,524.6666666666666,463.5,1390.5
4,13416,2,201110,2,9.5,71.0,356.25,712.5
4,13417,2,201112,0,14.0,81.0,320.415,640.83
0,13419,1,201110,2,16.0,275.0,221.05999999999995,221.05999999999995
0,13420,2,201107,5,3.5,44.5,71.225,142.45
6,13427,3,201111,1,9.666666666666666,181.66666666666666,194.20000000000002,582.6
2,13428,1,201111,1,74.0,156.0,218.46999999999994,218.46999999999994
6,13429,4,201111,1,16.75,347.5,251.7,1006.8
4,13430,2,201111,1,24.0,372.5,333.485,666.97
1,13431,2,201110,2,23.0,336.0,634.55,1269.1
4,13434,2,201109,3,5.0,150.0,267.12000000000006,534.2400000000001
0,13436,1,201112,0,12.0,76.0,196.88999999999996,196.88999999999996
2,13439,1,201103,9,54.0,242.0,283.71,283.71
4,13441,1,201109,3,13.0,204.0,296.64000000000004,296.64000000000004
1,13447,3,201111,1,19.666666666666668,194.66666666666666,376.37999999999994,1129.1399999999999
4,13449,1,201111,1,19.0,222.0,291.88,291.88
7,13452,2,201103,9,1.0,1.0,295.0,590.0
7,13453,2,201106,6,8.5,67.0,178.48999999999998,356.97999999999996
1,13455,2,201111,1,22.5,175.5,521.745,1043.49
0,13460,2,201111,1,8.5,143.0,91.72,183.44
1,13461,3,201111,1,9.0,390.0,481.6666666666667,1445.0
7,13462,1,201104,8,9.0,62.0,151.5,151.5
5,13464,1,201110,2,41.0,403.0,674.6800000000002,674.6800000000002
7,13466,1,201106,6,17.0,259.0,307.90000000000003,307.90000000000003
1,13467,2,201111,1,49.5,292.0,541.8549999999999,1083.7099999999998
0,13470,2,201109,3,5.0,50.0,82.5,165.0
0,13473,2,201110,2,10.5,133.0,211.32,422.64
2,13474,1,201104,8,64.0,132.0,229.58999999999997,229.58999999999997
1,13475,4,201106,6,21.5,253.0,357.94499999999994,1431.7799999999997
1,13476,2,201106,6,28.0,207.5,550.36,1100.72
3,13477,6,201111,1,13.166666666666666,170.16666666666666,242.42999999999998,1454.58
7,13479,2,201105,7,7.0,66.5,145.5,291.0
7,13482,1,201104,8,11.0,116.0,184.64,184.64
0,13483,1,201110,2,10.0,160.0,140.34000000000003,140.34000000000003
7,13484,1,201104,8,8.0,44.0,313.79999999999995,313.79999999999995
7,13485,1,201104,8,23.0,277.0,454.24,454.24
1,13486,3,201109,3,23.0,223.0,374.1366666666667,1122.41
6,13487,3,201110,2,11.333333333333334,88.33333333333333,191.79999999999998,575.4
6,13489,4,201108,4,3.5,140.0,112.38000000000001,449.52000000000004
3,13491,10,201110,2,8.6,90.3,121.58200000000002,1215.8200000000002
1,13492,3,201107,5,16.666666666666668,136.0,423.2799999999999,1269.8399999999997
7,13493,2,201103,9,3.0,188.5,249.315,498.63
7,13494,1,201102,10,18.0,162.0,316.26,316.26
4,13496,2,201111,1,17.5,170.5,326.665,653.33
7,13497,2,201103,9,9.0,79.5,160.525,321.05
3,13499,5,201111,1,8.4,273.0,231.82199999999997,1159.11
1,13500,3,201111,1,21.0,195.0,378.92333333333335,1136.77
5,13501,1,201102,10,52.0,560.0,1340.3199999999997,1340.3199999999997
0,13502,3,201111,1,6.0,88.0,97.33333333333333,292.0
0,13503,1,201109,3,17.0,248.0,216.84999999999997,216.84999999999997
4,13504,1,201110,2,22.0,178.0,295.93,295.93
7,13506,2,201101,11,13.0,162.0,229.26,458.52
7,13508,1,201104,8,12.0,24.0,110.97,110.97
3,13509,6,201112,0,7.166666666666667,184.16666666666666,160.78666666666666,964.72
7,13512,1,201103,9,15.0,143.0,251.20999999999998,251.20999999999998
0,13513,1,201108,4,10.0,109.0,205.09999999999997,205.09999999999997
0,13514,1,201109,3,4.0,40.0,152.20000000000002,152.20000000000002
6,13515,4,201109,3,14.75,170.25,222.78000000000003,891.1200000000001
1,13516,3,201111,1,14.666666666666666,328.3333333333333,463.1366666666666,1389.4099999999999
4,13518,1,201109,3,38.0,392.0,659.4399999999998,659.4399999999998
0,13519,1,201109,3,8.0,23.0,122.75,122.75
2,13521,3,201112,0,145.0,244.33333333333334,364.12999999999994,1092.3899999999999
0,13522,1,201111,1,5.0,44.0,125.80000000000001,125.80000000000001
6,13524,5,201110,2,5.4,64.8,136.036,680.1800000000001
4,13525,2,201111,1,3.0,197.0,314.39,628.78
0,13529,2,201109,3,7.5,37.0,153.88,307.76
7,13531,2,201105,7,11.0,87.0,241.90000000000003,483.80000000000007
2,13532,1,201111,1,66.0,129.0,210.30999999999983,210.30999999999983
7,13533,3,201106,6,25.333333333333332,68.0,90.26333333333334,270.79
3,13538,7,201110,2,3.5714285714285716,25.0,182.97857142857143,1280.85
6,13539,3,201109,3,12.333333333333334,106.66666666666667,210.44666666666663,631.3399999999999
2,13544,2,201110,2,43.5,63.5,145.70500000000004,291.4100000000001
6,13546,3,201111,1,32.666666666666664,119.66666666666667,208.99666666666667,626.99
2,13548,2,201109,3,62.0,220.5,341.2049999999999,682.4099999999999
3,13549,7,201111,1,7.285714285714286,65.42857142857143,131.17142857142855,918.1999999999999
7,13551,1,201101,11,4.0,12.0,91.80000000000001,91.80000000000001
4,13557,2,201111,1,17.0,273.0,292.03,584.06
6,13558,4,201112,0,43.75,86.0,151.265,605.06
0,13560,1,201112,0,33.0,64.0,174.37000000000003,174.37000000000003
7,13561,1,201105,7,14.0,83.0,141.86,141.86
4,13563,2,201109,3,24.5,104.5,388.765,777.53
5,13564,2,201100,12,41.0,330.0,599.1899999999998,1198.3799999999997
0,13565,2,201111,1,19.0,86.0,120.11000000000001,240.22000000000003
2,13566,2,201110,2,88.0,287.5,437.35499999999996,874.7099999999999
7,13568,1,201106,6,44.0,70.0,192.85000000000005,192.85000000000005
2,13569,2,201111,1,42.0,81.5,186.125,372.25
7,13570,1,201104,8,27.0,161.0,239.49000000000004,239.49000000000004
5,13572,1,201105,7,33.0,534.0,1384.25,1384.25
0,13573,2,201110,2,13.0,151.5,147.2,294.4
6,13575,5,201111,1,9.2,89.8,146.414,732.0699999999999
0,13579,2,201111,1,11.5,88.0,233.51999999999998,467.03999999999996
7,13581,1,201102,10,10.0,30.0,117.99999999999999,117.99999999999999
5,13583,1,201107,5,53.0,725.0,781.0300000000002,781.0300000000002
7,13584,1,201102,10,24.0,37.0,142.40000000000003,142.40000000000003
4,13587,1,201110,2,5.0,160.0,347.00000000000006,347.00000000000006
0,13589,2,201111,1,10.5,57.0,189.825,379.65
1,13591,3,201110,2,19.333333333333332,161.66666666666666,372.37666666666655,1117.1299999999997
6,13592,4,201111,1,4.0,21.0,61.99000000000001,247.96000000000004
4,13594,1,201110,2,26.0,359.0,396.96999999999997,396.96999999999997
2,13596,2,201112,0,83.0,203.0,348.5199999999999,697.0399999999998
0,13598,1,201110,2,39.0,57.0,167.4200000000001,167.4200000000001
7,13600,1,201101,11,19.0,324.0,219.51999999999998,219.51999999999998
2,13601,2,201110,2,49.5,274.0,346.65999999999997,693.3199999999999
4,13602,1,201110,2,23.0,267.0,428.88999999999993,428.88999999999993
0,13603,1,201111,1,27.0,164.0,164.34,164.34
0,13606,3,201111,1,14.333333333333334,93.0,93.51333333333332,280.53999999999996
2,13607,1,201110,2,98.0,290.0,678.0099999999996,678.0099999999996
3,13610,7,201111,1,32.0,73.42857142857143,159.3471428571429,1115.4300000000003
1,13611,3,201109,3,24.666666666666668,255.33333333333334,390.59999999999997,1171.8
1,13614,4,201111,1,50.25,142.5,402.615,1610.46
7,13615,1,201101,11,22.0,183.0,399.9900000000001,399.9900000000001
6,13617,3,201110,2,14.666666666666666,100.0,181.39333333333335,544.1800000000001
7,13618,1,201106,6,13.0,246.0,177.34000000000003,177.34000000000003
0,13621,1,201108,4,19.0,343.0,213.85,213.85
6,13623,5,201111,1,16.0,58.6,147.566,737.83
7,13626,1,201104,8,19.0,209.0,257.22999999999996,257.22999999999996
3,13634,5,201111,1,37.6,140.8,315.0319999999999,1575.1599999999996
5,13635,1,201110,2,62.0,677.0,1071.0300000000002,1071.0300000000002
6,13636,5,201111,1,12.6,118.4,189.824,949.1200000000001
6,13637,3,201110,2,33.333333333333336,136.0,269.74999999999994,809.2499999999999
0,13638,1,201111,1,8.0,93.0,122.64000000000001,122.64000000000001
5,13639,1,201109,3,40.0,800.0,1033.3400000000001,1033.3400000000001
2,13642,1,201105,7,66.0,173.0,354.7999999999999,354.7999999999999
6,13643,3,201111,1,9.333333333333334,91.0,173.14666666666668,519.44
0,13645,1,201108,4,5.0,158.0,252.1,252.1
7,13649,2,201103,9,11.5,69.5,173.3,346.6
0,13651,1,201110,2,5.0,32.0,79.2,79.2
1,13652,3,201110,2,21.0,192.66666666666666,365.02666666666664,1095.08
1,13655,2,201108,4,28.0,302.5,466.485,932.97
7,13656,2,201106,6,24.5,245.0,189.82500000000005,379.6500000000001
0,13657,2,201111,1,8.0,104.5,191.07,382.14
5,13659,2,201105,7,52.0,447.0,786.6,1573.2
6,13662,3,201109,3,17.666666666666668,181.0,299.2533333333334,897.7600000000002
7,13663,1,201106,6,13.0,91.0,189.47,189.47
0,13666,3,201110,2,4.0,13.666666666666666,28.21666666666667,84.65
2,13667,1,201107,5,87.0,154.0,305.0199999999998,305.0199999999998
0,13669,2,201110,2,4.5,118.5,109.27499999999999,218.54999999999998
4,13670,1,201109,3,25.0,282.0,349.70000000000016,349.70000000000016
7,13672,1,201102,10,3.0,38.0,124.26,124.26
0,13673,2,201111,1,32.5,59.5,198.45999999999998,396.91999999999996
4,13675,2,201107,5,12.5,165.0,243.41,486.82
0,13678,1,201107,5,16.0,924.0,232.60000000000005,232.60000000000005
6,13681,4,201111,1,14.25,90.0,206.9575,827.83
0,13682,1,201106,6,3.0,10.0,59.5,59.5
7,13684,1,201102,10,29.0,38.0,64.23,64.23
0,13686,1,201106,6,8.0,70.0,72.0,72.0
5,13689,1,201110,2,6.0,512.0,910.0,910.0
0,13690,1,201110,2,9.0,67.0,172.25,172.25
1,13692,3,201111,1,17.333333333333332,408.3333333333333,491.12333333333345,1473.3700000000003
0,13697,1,201111,1,12.0,177.0,151.3,151.3
4,13699,1,201107,5,14.0,66.0,308.58,308.58
7,13703,1,201101,11,1.0,10.0,99.5,99.5
6,13705,3,201112,0,9.333333333333334,121.0,237.28666666666666,711.86
7,13706,1,201102,10,20.0,189.0,330.78999999999996,330.78999999999996
7,13707,2,201103,9,24.0,175.5,403.2049999999999,806.4099999999999
7,13708,1,201103,9,50.0,305.0,294.87999999999994,294.87999999999994
0,13710,1,201111,1,8.0,176.0,180.48000000000002,180.48000000000002
7,13711,2,201105,7,6.5,70.0,126.03,252.06
7,13712,1,201104,8,10.0,352.0,228.83999999999997,228.83999999999997
6,13715,5,201103,9,20.6,111.4,212.288,1061.44
7,13716,1,201103,9,21.0,138.0,138.28,138.28
3,13717,6,201111,1,16.833333333333332,326.3333333333333,238.71,1432.26
7,13718,2,201104,8,6.0,86.5,153.275,306.55
3,13719,5,201111,1,12.0,121.8,208.336,1041.68
6,13720,4,201108,4,10.75,125.25,199.97500000000002,799.9000000000001
4,13721,1,201111,1,28.0,316.0,524.14,524.14
7,13723,1,201105,7,6.0,43.0,199.85000000000002,199.85000000000002
1,13726,2,201111,1,21.0,527.0,539.8299999999999,1079.6599999999999
0,13727,2,201111,1,10.0,81.0,166.74,333.48
3,13728,6,201111,1,10.5,76.33333333333333,169.35666666666668,1016.1400000000001
4,13730,2,201107,5,21.5,244.0,376.30000000000007,752.6000000000001
7,13731,2,201105,7,19.0,139.0,305.29499999999996,610.5899999999999
4,13732,1,201111,1,33.0,498.0,491.86,491.86
2,13736,2,201112,0,95.5,248.5,365.94999999999993,731.8999999999999
7,13737,1,201105,7,30.0,125.0,339.59999999999997,339.59999999999997
0,13739,1,201111,1,3.0,54.0,216.9,216.9
7,13740,1,201104,8,23.0,425.0,350.75,350.75
6,13741,3,201109,3,11.333333333333334,72.66666666666667,222.81000000000003,668.4300000000001
3,13743,7,201112,0,5.857142857142857,253.71428571428572,191.65714285714284,1341.6
1,13744,2,201109,3,36.0,624.5,578.1800000000001,1156.3600000000001
7,13745,1,201106,6,24.0,486.0,291.53999999999996,291.53999999999996
7,13747,1,201100,12,1.0,8.0,79.6,79.6
6,13748,5,201109,3,5.6,87.8,189.64999999999998,948.2499999999999
7,13751,1,201102,10,9.0,152.0,296.24999999999994,296.24999999999994
3,13752,6,201108,4,12.666666666666666,146.0,197.71333333333337,1186.2800000000002
5,13753,1,201102,10,35.0,512.0,741.26,741.26
0,13754,2,201107,5,6.0,107.0,141.3,282.6
4,13759,2,201111,1,12.5,143.5,329.705,659.41
0,13760,2,201110,2,28.5,98.5,143.39499999999998,286.78999999999996
1,13761,2,201110,2,35.0,321.0,535.325,1070.65
1,13764,3,201109,3,69.0,309.6666666666667,506.25333333333333,1518.76
2,13772,3,201111,1,59.0,182.0,377.3766666666666,1132.1299999999999
4,13774,1,201109,3,22.0,192.0,344.99999999999994,344.99999999999994
0,13778,1,201108,4,9.0,70.0,178.7,178.7
0,13780,2,201112,0,28.5,159.0,180.00500000000002,360.01000000000005
7,13781,1,201104,8,17.0,30.0,127.84000000000002,127.84000000000002
3,13782,6,201111,1,19.166666666666668,61.833333333333336,152.0,912.0
7,13786,1,201100,12,7.0,136.0,230.4,230.4
0,13787,2,201109,3,15.5,168.5,154.52,309.04
2,13790,1,201112,0,45.0,748.0,348.79999999999995,348.79999999999995
1,13791,2,201108,4,5.5,600.0,758.0,1516.0
0,13792,2,201110,2,6.5,46.0,97.775,195.55
4,13799,2,201108,4,19.5,201.0,344.42999999999995,688.8599999999999
7,13800,1,201102,10,33.0,331.0,558.3199999999997,558.3199999999997
4,13801,1,201110,2,23.0,168.0,324.79999999999995,324.79999999999995
7,13803,1,201103,9,17.0,121.0,277.07000000000005,277.07000000000005
1,13805,2,201110,2,6.5,950.0,462.29999999999995,924.5999999999999
0,13806,1,201110,2,10.0,56.0,256.38,256.38
7,13807,1,201100,12,7.0,36.0,112.6,112.6
7,13809,1,201102,10,12.0,29.0,155.05,155.05
4,13810,2,201111,1,16.0,153.5,413.755,827.51
7,13811,2,201106,6,5.0,31.5,259.875,519.75
6,13812,3,201110,2,11.0,110.0,161.66666666666666,484.99999999999994
1,13813,4,201110,2,16.25,135.25,292.21500000000003,1168.8600000000001
5,13814,2,201109,3,28.0,431.0,781.06,1562.12
0,13816,2,201111,1,13.0,132.5,249.83500000000004,499.6700000000001
